team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
1903,/team/1903/fc-utrecht/240002,24,2,2023-09-22,FC Utrecht,10,Eredivisie,1,34,Netherlands,70,67,70,70,456555,Ivy Lane,245,2,6.0,,60800000.0,25.73,24.32,207725,256890,198006,198006,256890,198006.0,198006.0,256890.0,Balanced,41,41,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
1952,/team/1952/hull-city/240002,24,2,2023-09-22,Hull City,14,Championship,2,14,England,70,69,71,70,126,MKM Stadium,8,1,3.0,,15300000.0,25.45,23.6,224099,237619,237619,237619,225151,223154.0,237619.0,237619.0,Balanced,41,51,,,,,,Slow build up,Possession,61,4,3,3,,,,,,,,
1961,/team/1961/cardiff-city/240002,24,2,2023-09-22,Cardiff City,14,Championship,2,50,Wales,70,70,71,68,465167,Cardiff City Stadium,1960,1,4.0,,70000000.0,26.91,24.97,204464,204464,204464,204464,204464,204464.0,204464.0,204464.0,Balanced,51,41,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
2014,/team/2014/union-saint-gilloise/240002,24,2,2023-09-22,Union Saint-Gilloise,4,Jupiler Pro League,1,7,Belgium,70,68,70,71,35571,Town Park,229,2,8.0,,55000000.0,25.91,24.36,184167,256688,210044,256688,256688,239323.0,244318.0,244318.0,Press after possession loss,51,51,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
101007,/team/101007/ankaragucu/240002,24,2,2023-09-22,Ankaragücü,68,Super Lig,1,48,Turkey,70,71,70,68,37468495,Molton Road (Sheldon Stadium),101033,2,4.0,,24700000.0,27.27,26.22,200754,243914,273997,243914,243914,200754.0,243914.0,243914.0,Balanced,51,51,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
101033,/team/101033/konyaspor/240002,24,2,2023-09-22,Konyaspor,68,Super Lig,1,48,Turkey,70,68,70,70,893669,Stadion Europa (Generic Europe 2),101020,3,6.0,,24800000.0,28.64,26.62,224885,224885,224885,224885,224885,224885.0,224885.0,224885.0,Balanced,61,51,,,,,,Balanced,Balanced,61,5,3,3,,,,,,,,
101088,/team/101088/velez-sarsfield/240002,24,2,2023-09-22,Vélez Sarsfield,353,Liga Profesional,1,52,Argentina,70,73,70,71,37686837,Estadio Nacional (El Medio),1013,6,8.0,,70000000.0,26.82,25.07,215147,269292,221053,269292,224510,224510.0,269292.0,221053.0,Press after possession loss,51,61,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
101100,/team/101100/atletico-nacional/240002,24,2,2023-09-22,Atlético Nacional,336,Liga BetPlay,1,56,Colombia,70,69,70,70,37703266,El Libertador (La Bombastico),101103,7,10.0,,47500000.0,28.27,24.32,177983,196143,196143,196143,196143,196143.0,267430.0,241020.0,Press after possession loss,41,51,,,,,,Slow build up,Possession,71,6,3,3,,,,,,,,
101103,/team/101103/independiente-medellin/240002,24,2,2023-09-22,Independiente Medellín,336,Liga BetPlay,1,56,Colombia,70,71,70,68,468683,El Libertador (La Bombastico),101100,5,7.0,,32000000.0,27.82,25.88,214332,242426,242426,242426,242426,244947.0,242426.0,242426.0,Balanced,51,51,,,,,,Slow build up,Possession,51,6,3,3,,,,,,,,
101108,/team/101108/olimpia/240002,24,2,2023-09-22,Olimpia,337,Primera División,1,58,Paraguay,70,69,69,69,37686419,Arena d'Oro,112716,7,10.0,,52500000.0,26.64,25.9,216385,218868,218868,218868,218868,218868.0,218868.0,218868.0,Balanced,61,51,,,,,,Slow build up,Possession,61,4,3,3,,,,,,,,
101110,/team/101110/penarol/240002,24,2,2023-09-22,Peñarol,338,Primera Division,1,60,Uruguay,70,72,70,69,468683,El Libertador (La Bombastico),111325,7,9.0,,43200000.0,28.55,24.92,253271,205119,205119,205119,205119,205119.0,205119.0,205119.0,Press after possession loss,61,61,,,,,,Fast build up,Forward runs,71,5,3,3,,,,,,,,
110580,/team/110580/rosario-central/240002,24,2,2023-09-22,Rosario Central,353,Liga Profesional,1,52,Argentina,70,64,71,70,465612,Stadio Classico,110396,4,7.0,,30000000.0,27.55,24.82,216033,226797,226797,226797,226797,226797.0,226797.0,226797.0,Pressure on heavy touch,71,51,,,,,,Balanced,Balanced,71,7,3,3,,,,,,,,
110636,/team/110636/fortuna-dusseldorf/240002,24,2,2023-09-22,Fortuna Düsseldorf,20,2. Bundesliga,2,21,Germany,70,69,70,70,33212,Düsseldorf-Arena,31,1,7.0,,54300000.0,27.73,24.58,199779,236764,252903,236764,236764,192445.0,252903.0,202088.0,Balanced,41,37,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
110738,/team/110738/pisa/240002,24,2,2023-09-22,Pisa,32,Serie B,2,27,Italy,70,66,70,67,727,Stadion 23. Maj,110374,1,7.0,,36000000.0,27.36,26.8,252313,178007,178007,178007,178007,205089.0,178007.0,178007.0,Balanced,61,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
110741,/team/110741/spezia/240002,24,2,2023-09-22,Spezia,32,Serie B,2,27,Italy,70,69,72,70,1553203,,110556,1,8.0,,76000000.0,25.09,23.96,234760,252290,252290,252290,252290,225844.0,252290.0,252290.0,Pressure on heavy touch,51,61,,,,,,Fast build up,Forward runs,61,5,3,3,,,,,,,,
110827,/team/110827/real-oviedo/240002,24,2,2023-09-22,Real Oviedo,54,La Liga 2,2,45,Spain,70,69,71,70,456409,Stadion Europa (Generic Europe 2),459,1,6.0,,3900000.0,26.64,25.1,194996,219571,219571,219571,219571,219571.0,219571.0,219571.0,Pressure on heavy touch,41,51,,,,,,Long ball,Direct passing,81,3,3,3,,,,,,,,
110980,/team/110980/colo-colo/240002,24,2,2023-09-22,Colo-Colo,335,Primera Division,1,55,Chile,70,68,72,68,474441,Estadio Nacional (El Medio),110975,6,10.0,,44200000.0,26.27,25.93,214294,242971,242971,242971,242971,242971.0,242971.0,242971.0,Balanced,61,41,,,,,,Balanced,Balanced,71,5,3,3,,,,,,,,
110986,/team/110986/ldu-quito/240002,24,2,2023-09-22,LDU Quito,2018,Liga Pro,1,57,Ecuador,70,71,71,70,524431,Estadio de las Artes (Generic Stadium NG),110981,6,9.0,,28900000.0,30.36,27.52,251132,254206,254206,254206,254206,254206.0,254206.0,254206.0,Balanced,51,71,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
111010,/team/111010/alianza-lima/240002,24,2,2023-09-22,Alianza Lima,2020,Primera Division,1,59,Peru,70,72,70,71,258416,Estadio de las Artes (Generic Stadium NG),111013,4,10.0,,30000000.0,29.0,27.32,196434,264796,233078,264796,264796,233078.0,259776.0,264796.0,Balanced,61,41,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
111117,/team/111117/fatih-karagumruk/240002,24,2,2023-09-22,Fatih Karagümrük,68,Super Lig,1,48,Turkey,70,71,69,70,35468,Stadion Neder,111339,1,1.0,,18200000.0,28.55,26.0,252544,194847,184881,194847,194847,224933.0,194847.0,184881.0,Balanced,61,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
111138,/team/111138/minnesota-united/240002,24,2,2023-09-22,Minnesota United,39,Major League Soccer,1,95,United States,70,75,70,67,429940,Stadion Hanguk,696,1,3.0,,250000000.0,27.45,26.3,234468,234468,234468,234468,234468,234468.0,234468.0,234468.0,Balanced,41,37,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
111140,/team/111140/portland-timbers/240002,24,2,2023-09-22,Portland Timbers,39,Major League Soccer,1,95,United States,70,68,71,67,37715426,Providence Park,111144,3,7.0,,351000000.0,28.73,26.87,203067,234505,234505,234505,234505,234505.0,234505.0,234505.0,Pressure on heavy touch,51,51,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
111144,/team/111144/seattle-sounders/240002,24,2,2023-09-22,Seattle Sounders,39,Major League Soccer,1,95,United States,70,71,73,69,429937,Lumen Field,111140,7,7.0,,364500000.0,29.64,26.14,197225,197225,197225,197225,197225,197225.0,197225.0,197225.0,Balanced,41,51,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
111325,/team/111325/nacional/240002,24,2,2023-09-22,Nacional,338,Primera Division,1,60,Uruguay,70,70,70,69,896664,El Libertador (La Bombastico),101110,8,10.0,,47000000.0,30.36,26.42,188485,253268,232546,253268,253268,253718.0,253268.0,253268.0,Balanced,61,61,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
111657,/team/111657/frosinone/240002,24,2,2023-09-22,Frosinone,31,Serie A,1,27,Italy,70,70,70,67,458783,Stadion Neder,189,1,1.0,,30000000.0,25.18,24.48,221331,221331,221331,221331,221331,231050.0,231050.0,231050.0,Balanced,61,51,,,,,,Fast build up,Forward runs,71,4,3,3,,,,,,,,
111708,/team/111708/atletico-tucuman/240002,24,2,2023-09-22,Atlético Tucumán,353,Liga Profesional,1,52,Argentina,70,69,71,69,7690084,Estadio Nacional (El Medio),111716,2,4.0,,10000000.0,25.64,25.46,259273,233092,233092,233092,233092,269619.0,233092.0,233092.0,Balanced,51,41,,,,,,Long ball,Direct passing,41,3,3,3,,,,,,,,
111711,/team/111711/huracan/240002,24,2,2023-09-22,Huracán,353,Liga Profesional,1,52,Argentina,70,70,71,69,109688,El Libertador (La Bombastico),1013,2,3.0,,18300000.0,27.27,25.68,213433,235719,222693,235719,235719,259977.0,235719.0,222693.0,Balanced,51,37,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
111715,/team/111715/tigre/240002,24,2,2023-09-22,Tigre,353,Liga Profesional,1,52,Argentina,70,70,71,70,438064,Crown Lane,112689,3,4.0,,12000000.0,28.09,25.54,188968,228179,228179,228179,228179,228179.0,256502.0,228179.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
111928,/team/111928/san-jose-earthquakes/240002,24,2,2023-09-22,San Jose Earthquakes,39,Major League Soccer,1,95,United States,70,72,71,68,31238816,Crown Lane,697,2,4.0,,240000000.0,26.91,25.13,237257,231150,237257,231150,231150,237256.0,226385.0,226385.0,Press after possession loss,81,61,,,,,,Slow build up,Possession,81,3,3,3,,,,,,,,
112001,/team/112001/america-mineiro/240002,24,2,2023-09-22,América Mineiro,7,Serie A,1,54,Brazil,70,67,69,71,893783,Estadio Nacional (El Medio),1035,2,2.0,,3300000.0,30.64,30.8,230208,236071,230393,236071,236071,230300.0,236071.0,230422.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
112096,/team/112096/al-ettifaq/240002,24,2,2023-09-22,Al Ettifaq,350,Pro League,1,183,Saudi Arabia,70,73,73,64,37685707,Stade Kokoto (Generic Africa 2),112883,3,6.0,,25500000.0,28.91,25.62,183711,208008,224962,224962,208008,211591.0,224962.0,208008.0,Pressure on heavy touch,51,51,,,,,,Slow build up,Possession,51,3,3,3,,,,,,,,
112513,/team/112513/arouca/240002,24,2,2023-09-22,Arouca,308,Liga Portugal,1,38,Portugal,70,70,69,70,463146,Aloha Park (Generic Oceania 2),111539,1,2.0,,5700000.0,27.18,25.25,192636,192636,192636,192636,192636,192636.0,192636.0,192636.0,Balanced,41,51,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
112809,/team/112809/famalicao/240002,24,2,2023-09-22,FC Famalicão,308,Liga Portugal,1,38,Portugal,70,71,69,70,37257773,_Longville Stadium,1888,1,4.0,,15000000.0,23.27,22.82,252095,237378,236830,251615,237378,229319.0,251615.0,237378.0,Pressure on heavy touch,51,51,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
113149,/team/113149/cincinnati/240002,24,2,2023-09-22,FC Cincinnati,39,Major League Soccer,1,95,United States,70,70,72,67,261421,Stadion Europa (Generic Europe 2),687,4,5.0,,226500000.0,26.45,25.04,221634,221634,221634,221634,221634,221634.0,221634.0,221634.0,Balanced,41,41,,,,,,Balanced,Balanced,41,3,3,3,,,,,,,,
3,/team/3/blackburn-rovers/240002,24,2,2023-09-22,Blackburn Rovers,14,Championship,2,14,England,69,70,69,70,23174,Ivy Lane,1796,1,7.0,,39000000.0,24.09,22.67,234319,257063,257063,257063,218343,220139.0,234319.0,218343.0,Balanced,51,61,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
15,/team/15/queens-park-rangers/240002,24,2,2023-09-22,Queens Park Rangers,14,Championship,2,14,England,69,67,68,69,1819,Kiyan Prince Foundation,144,1,4.0,,28000000.0,27.27,24.5,172723,238490,238490,238490,238490,238490.0,238490.0,228120.0,Balanced,61,51,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
29,/team/29/kaiserslautern/240002,24,2,2023-09-22,Kaiserslautern,20,2. Bundesliga,2,21,Germany,69,70,68,69,896509,Stadion Europa (Generic Europe 2),110532,1,4.0,,15200000.0,26.73,26.3,216381,223755,223755,223755,223755,201925.0,238662.0,223755.0,Balanced,61,51,,,,,,Long ball,Direct passing,61,5,3,3,,,,,,,,
59,/team/59/bordeaux/240002,24,2,2023-09-22,Bordeaux,17,Ligue 2,2,18,France,69,70,68,70,529830,Waldstadion (Fussballstadion),219,1,9.0,,70000000.0,25.64,22.5,224189,224189,224189,237132,224189,237132.0,230019.0,237132.0,Balanced,51,51,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
88,/team/88/birmingham-city/240002,24,2,2023-09-22,Birmingham City,14,Championship,2,14,England,69,69,69,69,2146,Ivy Lane,2,1,4.0,,22000000.0,26.82,24.63,243612,227686,227686,227686,227686,227686.0,227686.0,227686.0,Balanced,51,41,,,,,,Long ball,Direct passing,81,4,3,3,,,,,,,,
94,/team/94/ipswich-town/240002,24,2,2023-09-22,Ipswich Town,14,Championship,2,14,England,69,68,69,69,37524146,Ivy Lane,1792,1,2.0,,9000000.0,27.18,25.55,197975,225667,225667,225667,225667,225667.0,232545.0,225667.0,Press after possession loss,61,61,,,,,,Slow build up,Possession,61,5,3,3,,,,,,,,
106,/team/106/sunderland/240002,24,2,2023-09-22,Sunderland,14,Championship,2,14,England,69,57,68,69,455344,Stadium of Light,13,2,5.0,,19500000.0,22.0,22.0,215700,242908,258483,242908,242908,276425.0,242908.0,221982.0,Balanced,51,51,,,,,,Slow build up,Possession,61,5,3,3,,,,,,,,
171,/team/171/nurnberg/240002,24,2,2023-09-22,FC Nürnberg,20,2. Bundesliga,2,21,Germany,69,65,67,67,29842,Max-Morlock-Stadion,165,1,7.0,,56400000.0,24.91,25.37,208730,202087,202087,202087,202087,275328.0,245020.0,202087.0,Balanced,51,61,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
205,/team/205/venezia/240002,24,2,2023-09-22,Venezia,32,Serie B,2,27,Italy,69,70,68,69,127811,Town Park,206,1,7.0,,43000000.0,25.64,25.37,209637,237502,252315,237502,237502,220165.0,252315.0,252315.0,Press after possession loss,61,51,,,,,,Slow build up,Possession,61,5,3,3,,,,,,,,
252,/team/252/lask-linz/240002,24,2,2023-09-22,LASK Linz,80,Bundesliga,1,4,Austria,69,69,70,69,12789649,Stadion Neder,110720,5,9.0,,37500000.0,25.91,25.64,221944,201290,221944,201290,201290,201290.0,201290.0,201290.0,Press after possession loss,41,61,,,,,,Fast build up,Forward runs,61,6,3,3,,,,,,,,
269,/team/269/brondby/240002,24,2,2023-09-22,Brøndby,1,Superliga,1,13,Denmark,69,71,71,68,459118,Waldstadion (Fussballstadion),819,2,8.0,,28500000.0,26.36,25.08,215684,172522,172522,172522,172522,172522.0,172522.0,172522.0,Press after possession loss,51,51,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
456,/team/456/racing-santander/240002,24,2,2023-09-22,Racing Santander,54,La Liga 2,2,45,Spain,69,67,69,68,9950240,Stade Municipal,448,1,5.0,,4400000.0,27.64,24.8,254005,228144,228144,228144,228144,228144.0,228144.0,228144.0,Balanced,41,41,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
489,/team/489/farense/240002,24,2,2023-09-22,Farense,308,Liga Portugal,1,38,Portugal,69,68,69,67,1452584,Court Lane,10031,1,2.0,,5100000.0,28.36,27.31,240316,209621,216776,216776,209621,240316.0,257266.0,257266.0,Balanced,41,51,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
518,/team/518/chaves/240002,24,2,2023-09-22,GD Chaves,308,Liga Portugal,1,38,Portugal,69,68,69,70,5159,Stadion 23. Maj,111539,1,2.0,,5600000.0,26.36,25.32,192528,192528,192528,213557,192528,192528.0,213557.0,213557.0,Pressure on heavy touch,61,61,,,,,,Balanced,Balanced,61,8,3,3,,,,,,,,
681,/team/681/westerlo/240002,24,2,2023-09-22,Westerlo,4,Jupiler Pro League,1,7,Belgium,69,68,69,68,31205,Molton Road (Sheldon Stadium),110724,1,3.0,,15000000.0,26.27,24.54,162220,200529,243223,200529,200529,255586.0,261661.0,243223.0,Balanced,41,41,,,,,,Slow build up,Possession,51,3,3,3,,,,,,,,
695,/team/695/dallas/240002,24,2,2023-09-22,Dallas,39,Major League Soccer,1,95,United States,69,73,71,65,37608726,Crown Lane,698,2,6.0,,178000000.0,25.36,24.73,241487,252238,252238,252238,252238,241487.0,217714.0,217714.0,Pressure on heavy touch,41,71,,,,,,Balanced,Balanced,71,7,3,3,,,,,,,,
696,/team/696/sporting-kansas-city/240002,24,2,2023-09-22,Sporting Kansas City,39,Major League Soccer,1,95,United States,69,72,70,66,524398,Stadion Neder,698,2,7.0,,292500000.0,29.27,27.0,185068,185068,185068,185068,185068,185068.0,221797.0,221797.0,Press after possession loss,71,71,,,,,,Slow build up,Possession,71,7,3,3,,,,,,,,
711,/team/711/hacken/240002,24,2,2023-09-22,BK Häcken,56,Allsvenskan,1,46,Sweden,69,66,70,68,896740,Molton Road (Sheldon Stadium),319,1,7.0,,17600000.0,28.09,25.11,213614,234488,234488,213614,234488,234488.0,234488.0,213614.0,Press after possession loss,61,51,,,,,,Fast build up,Forward runs,61,6,3,3,,,,,,,,
741,/team/741/antalyaspor/240002,24,2,2023-09-22,Antalyaspor,68,Super Lig,1,48,Turkey,69,71,69,69,4115,Stadion Olympik,113142,3,5.0,,31200000.0,28.64,25.5,194077,186651,186651,209782,186651,186651.0,186651.0,209782.0,Pressure on heavy touch,61,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
873,/team/873/lech-poznan/240002,24,2,2023-09-22,Lech Poznań,66,Ekstraklasa,1,37,Poland,69,73,69,68,523929,Sanderson Park (FIFA 13 NEW generic),1871,4,10.0,,14000000.0,27.0,25.0,206626,226518,213959,226518,213959,206626.0,238303.0,213959.0,Balanced,61,61,,,,,,Balanced,Balanced,61,5,3,3,,,,,,,,
896,/team/896/basel/240002,24,2,2023-09-22,Basel,189,Super League,1,47,Switzerland,69,68,69,67,11298706,Waldstadion (Fussballstadion),900,6,8.0,,65000000.0,25.36,23.25,183346,183346,183346,183346,183346,183346.0,183346.0,183346.0,Press after possession loss,61,61,,,,,,Slow build up,Possession,61,6,3,3,,,,,,,,
1530,/team/1530/angers-sco/240002,24,2,2023-09-22,Angers SCO,17,Ligue 2,2,18,France,69,70,70,69,97031,Forest Park Stadium (Square Ground),1814,1,9.0,,70000000.0,28.55,24.64,209781,209781,209781,209781,209781,239025.0,209781.0,209781.0,Balanced,41,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
1832,/team/1832/karlsruher-sc/240002,24,2,2023-09-22,Karlsruher SC,20,2. Bundesliga,2,21,Germany,69,74,70,68,30044,Euro Arena,29,1,5.0,,9900000.0,29.82,26.48,211907,228245,228245,228245,228245,228245.0,228245.0,211872.0,Balanced,41,51,,,,,,Balanced,Balanced,71,4,3,3,,,,,,,,
1837,/team/1837/sampdoria/240002,24,2,2023-09-22,Sampdoria,32,Serie B,2,27,Italy,69,70,68,68,127989,Stadion Europa (Generic Europe 2),110556,3,9.0,,80000000.0,24.45,24.07,205934,205531,205531,205531,205531,228378.0,205531.0,205531.0,Balanced,51,51,,,,,,Long ball,Direct passing,51,5,3,3,,,,,,,,
1848,/team/1848/bari-1908/240002,24,2,2023-09-22,Bari 1908,32,Serie B,2,27,Italy,69,63,69,68,130912,Stadion Olympik,347,2,8.0,,28000000.0,27.09,26.92,137786,203782,198223,203782,203782,203782.0,198223.0,198223.0,Balanced,41,61,,,,,,Long ball,Direct passing,41,3,3,3,,,,,,,,
1854,/team/1854/albacete/240002,24,2,2023-09-22,Albacete BP,54,La Liga 2,2,45,Spain,69,69,69,69,533871,Estadio Nacional (El Medio),1853,1,4.0,,2500000.0,27.55,26.44,228221,252079,252079,252079,252079,252079.0,252079.0,252079.0,Balanced,51,41,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
1898,/team/1898/boavista/240002,24,2,2023-09-22,Boavista FC,308,Liga Portugal,1,38,Portugal,69,67,70,70,6971228,Stade Municipal,1887,1,5.0,,9500000.0,26.36,23.4,214606,204737,204737,204737,204737,271291.0,204737.0,204737.0,Pressure on heavy touch,41,51,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
1910,/team/1910/nec/240002,24,2,2023-09-22,NEC,10,Eredivisie,1,34,Netherlands,69,70,68,68,23707,Molton Road (Sheldon Stadium),1909,1,4.0,,27500000.0,26.09,23.39,172143,172143,172143,172143,172143,172143.0,172143.0,172143.0,Balanced,61,51,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
1913,/team/1913/sc-heerenveen/240002,24,2,2023-09-22,SC Heerenveen,10,Eredivisie,1,34,Netherlands,69,70,69,68,32031640,Waldstadion (Fussballstadion),1909,1,5.0,,41500000.0,25.55,23.38,213000,209316,209316,209316,209316,277558.0,209316.0,209316.0,Balanced,41,41,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
1919,/team/1919/bristol-city/240002,24,2,2023-09-22,Bristol City,14,Championship,2,14,England,69,67,70,69,896553,Stade Municipal,1962,1,6.0,,60000000.0,26.18,23.93,186139,186139,186139,186139,186139,202686.0,186139.0,186139.0,Balanced,71,41,,,,,,Fast build up,Forward runs,71,4,3,3,,,,,,,,
1960,/team/1960/swansea-city/240002,24,2,2023-09-22,Swansea City,14,Championship,2,50,Wales,69,70,70,67,1458,Swansea.com Stadium,1961,1,7.0,,98500000.0,23.36,23.93,212118,221890,212118,212118,221890,226507.0,212118.0,212118.0,Balanced,41,51,,,,,,Slow build up,Possession,61,5,3,3,,,,,,,,
10020,/team/10020/estoril/240002,24,2,2023-09-22,Estoril Praia,308,Liga Portugal,1,38,Portugal,69,69,66,69,23386218,_Oktigann Park,114510,1,4.0,,6800000.0,23.55,23.7,262417,243270,274465,243270,243270,211561.0,274465.0,274465.0,Balanced,51,51,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
10030,/team/10030/paderborn/240002,24,2,2023-09-22,SC Paderborn 07,20,2. Bundesliga,2,21,Germany,69,71,67,69,896619,Benteler-Arena,159,1,6.0,,29300000.0,26.09,24.73,229692,239696,239696,239696,183574,183574.0,239696.0,183574.0,Pressure on heavy touch,51,71,,,,,,Fast build up,Forward runs,61,5,3,3,,,,,,,,
10031,/team/10031/portimonense/240002,24,2,2023-09-22,Portimonense SC,308,Liga Portugal,1,38,Portugal,69,69,69,67,20694532,_Oktigann Park,489,1,3.0,,17600000.0,25.45,23.57,184999,184999,184999,184999,184999,184999.0,209828.0,184999.0,Balanced,51,41,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
10846,/team/10846/burgos/240002,24,2,2023-09-22,Burgos CF,54,La Liga 2,2,45,Spain,69,69,70,69,524834,Court Lane,110069,1,1.0,,2500000.0,27.91,26.43,233588,231733,231733,231733,231733,231733.0,231733.0,231733.0,Balanced,41,41,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
100087,/team/100087/oh-leuven/240002,24,2,2023-09-22,OH Leuven,4,Jupiler Pro League,1,7,Belgium,69,65,69,67,1533127,Court Lane,110724,1,4.0,,23000000.0,23.82,24.26,220847,241474,241474,241474,241474,274359.0,241474.0,241474.0,Balanced,51,41,,,,,,Long ball,Direct passing,41,3,3,3,,,,,,,,
100135,/team/100135/apoel/240002,24,2,2023-09-22,APOEL,318,1. Division,1,11,Cyprus,69,70,68,66,459237,Crown Lane,1884,3,10.0,,35000000.0,27.27,27.93,193336,197117,226866,197117,197117,235812.0,226866.0,226866.0,Pressure on heavy touch,51,51,,,,,,Slow build up,Possession,51,4,3,3,,,,,,,,
